scientific_name,term,estimate,std.error,statistic,p.value,odds_ratio,l95_or,u95_or
Triaenodon obesus,dive_siteWestern Rocky,-14.467377612151017,NA,NA,NA,5.210719983392564e-7,NA,NA
Neotrygon kuhlii,(Intercept),-37.84645114199287,NA,NA,NA,3.660118188771258e-17,NA,NA
Neotrygon kuhlii,year_c,0.06392380486315442,NA,NA,NA,1.0660111707999187,NA,NA
Neotrygon kuhlii,seasonmid,-0.11914619778047764,NA,NA,NA,0.8876780147194347,NA,NA
Neotrygon kuhlii,seasonlate,0.5777985665437387,NA,NA,NA,1.7821109106676711,NA,NA
Neotrygon kuhlii,seasonother,-29.254119753967903,NA,NA,NA,1.9728643173403856e-13,NA,NA
Neotrygon kuhlii,dive_siteBlack Rock,-13.214586244489558,NA,NA,NA,1.8238037879586353e-6,NA,NA
Neotrygon kuhlii,dive_siteBurma Banks,25.639236241717832,NA,NA,NA,136451658916.93387,NA,NA
Neotrygon kuhlii,dive_siteElephant Head Rock,-21.176977912890823,NA,NA,NA,6.352656151689072e-10,NA,NA
Neotrygon kuhlii,dive_siteKoh Bida Nok,-25.848160526718086,NA,NA,NA,5.946843586953234e-12,NA,NA
Neotrygon kuhlii,dive_siteKoh Bon,-14.417759216890316,NA,NA,NA,5.47578932394324e-7,NA,NA
Neotrygon kuhlii,dive_siteKoh Chi,27.373353879972072,NA,NA,NA,772852366800.5885,NA,NA
Neotrygon kuhlii,dive_siteKoh Tachai,26.097749100849974,NA,NA,NA,215828317208.6874,NA,NA
Neotrygon kuhlii,dive_siteMergui Archipelago,25.659398480558348,NA,NA,NA,139230752079.43338,NA,NA
Neotrygon kuhlii,dive_siteNorth Twin,27.483813140472428,NA,NA,NA,863114452126.6744,NA,NA
Neotrygon kuhlii,dive_siteRichelieu Rock,27.245571411459498,NA,NA,NA,680144703307.3695,NA,NA
Neotrygon kuhlii,dive_siteSeafan Forest,-23.709105214631357,NA,NA,NA,5.0497099616594315e-11,NA,NA
Neotrygon kuhlii,dive_siteShark Cave,17.310278724952553,NA,NA,NA,32942649.873925045,NA,NA
Neotrygon kuhlii,dive_siteShark Fin Reef,-23.308569981122965,NA,NA,NA,7.537315180943603e-11,NA,NA
Neotrygon kuhlii,dive_siteShark Point,-26.99249028754635,NA,NA,NA,1.893696669165433e-12,NA,NA
Neotrygon kuhlii,dive_siteSimilan Islands,25.771710187320142,NA,NA,NA,155779936890.7196,NA,NA
Neotrygon kuhlii,dive_siteSurin Islands,25.591937151406007,NA,NA,NA,130147876362.25143,NA,NA
Neotrygon kuhlii,dive_siteThree Trees,47.05117607894893,NA,NA,NA,27168529833685444e4,NA,NA
Neotrygon kuhlii,dive_siteWestern Rocky,-27.479135068945677,NA,NA,NA,1.1640275844189415e-12,NA,NA
Pateobatis jenkinsii,(Intercept),-29.96916671808488,NA,NA,NA,9.650643372286419e-14,NA,NA
Pateobatis jenkinsii,year_c,0.2395534343135387,NA,NA,NA,1.2706815808098944,NA,NA
Pateobatis jenkinsii,seasonmid,-0.5773504001286814,NA,NA,NA,0.5613838402918534,NA,NA
Pateobatis jenkinsii,seasonlate,-1.978482577242033,NA,NA,NA,0.13827890575136373,NA,NA
Pateobatis jenkinsii,seasonother,-43.365489441525845,NA,NA,NA,1.467598403049588e-19,NA,NA
Pateobatis jenkinsii,dive_siteBlack Rock,25.60744477850905,NA,NA,NA,132181891710.29388,NA,NA
Pateobatis jenkinsii,dive_siteBurma Banks,-9.15608880337983,NA,NA,NA,1.055750162336816e-4,NA,NA
Pateobatis jenkinsii,dive_siteElephant Head Rock,25.523492409727332,NA,NA,NA,121537951591.06085,NA,NA
Pateobatis jenkinsii,dive_siteKoh Bida Nok,-26.664355664029937,NA,NA,NA,2.629162756308385e-12,NA,NA
Pateobatis jenkinsii,dive_siteKoh Bon,26.129653478449335,NA,NA,NA,222825207558.49637,NA,NA
Pateobatis jenkinsii,dive_siteKoh Chi,26.196591383644815,NA,NA,NA,238251192245.07816,NA,NA
Pateobatis jenkinsii,dive_siteKoh Tachai,-21.365687665821984,NA,NA,NA,5.260169571293427e-10,NA,NA
Pateobatis jenkinsii,dive_siteMergui Archipelago,27.186709076279943,NA,NA,NA,641265289408.905,NA,NA
Pateobatis jenkinsii,dive_siteNorth Twin,-20.393747374155023,NA,NA,NA,1.3902984867955614e-9,NA,NA
Pateobatis jenkinsii,dive_siteRichelieu Rock,26.297785008215584,NA,NA,NA,263622767756.9163,NA,NA
Pateobatis jenkinsii,dive_siteSeafan Forest,-13.940475511807511,NA,NA,NA,8.825278312513484e-7,NA,NA
Pateobatis jenkinsii,dive_siteShark Cave,-16.94517618450026,NA,NA,NA,4.373241776827745e-8,NA,NA
Pateobatis jenkinsii,dive_siteShark Fin Reef,-25.429067158539954,NA,NA,NA,9.042665230993032e-12,NA,NA
Pateobatis jenkinsii,dive_siteShark Point,-22.95882525763074,NA,NA,NA,1.0693229298116678e-10,NA,NA
Pateobatis jenkinsii,dive_siteSimilan Islands,26.17176088328611,NA,NA,NA,232408139107.03635,NA,NA
Pateobatis jenkinsii,dive_siteSurin Islands,26.038868728466927,NA,NA,NA,203487156836.0976,NA,NA
Pateobatis jenkinsii,dive_siteThree Trees,-30.92728725283663,NA,NA,NA,3.702114152665992e-14,NA,NA
Pateobatis jenkinsii,dive_siteWestern Rocky,26.500645036893086,NA,NA,NA,322911793228.0676,NA,NA
Stegostoma tigrinum,(Intercept),-24.887563224712537,NA,NA,NA,1.5540630101911024e-11,NA,NA
Stegostoma tigrinum,year_c,-0.6497318696854172,NA,NA,NA,0.5221857718269874,NA,NA
Stegostoma tigrinum,seasonmid,1.572176204852759,NA,NA,NA,4.817119834985494,NA,NA
Stegostoma tigrinum,seasonlate,-0.25224120509080283,NA,NA,NA,0.7770572852895153,NA,NA
Stegostoma tigrinum,seasonother,0.9322713190840796,NA,NA,NA,2.5402723992617533,NA,NA
Stegostoma tigrinum,dive_siteBlack Rock,-10.946704804307181,NA,NA,NA,1.7615967827519336e-5,NA,NA
Stegostoma tigrinum,dive_siteBurma Banks,-1.7120926499778557,NA,NA,NA,0.18048769956639238,NA,NA
Stegostoma tigrinum,dive_siteElephant Head Rock,19.636300547396864,NA,NA,NA,337238363.16852784,NA,NA
Stegostoma tigrinum,dive_siteKoh Bida Nok,-6.4768232411045945,NA,NA,NA,0.0015386909736989144,NA,NA
Stegostoma tigrinum,dive_siteKoh Bon,18.366895905640916,NA,NA,NA,94763597.95256661,NA,NA
Stegostoma tigrinum,dive_siteKoh Chi,-7.298602480319911,NA,NA,NA,6.764835139185601e-4,NA,NA
Stegostoma tigrinum,dive_siteKoh Tachai,-32.40779271246722,NA,NA,NA,8.42314844076553e-15,NA,NA
Stegostoma tigrinum,dive_siteMergui Archipelago,12.823415775103568,NA,NA,NA,370799.1332299572,NA,NA
Stegostoma tigrinum,dive_siteNorth Twin,15.30701406877049,NA,NA,NA,4443771.757705555,NA,NA
Stegostoma tigrinum,dive_siteRichelieu Rock,3.4706978641264277,NA,NA,NA,32.15917735179348,NA,NA
Stegostoma tigrinum,dive_siteSeafan Forest,-27.031419725502754,NA,NA,NA,1.8213926311299573e-12,NA,NA
Stegostoma tigrinum,dive_siteShark Cave,-28.223829680837774,NA,NA,NA,5.527726048060689e-13,NA,NA
Stegostoma tigrinum,dive_siteShark Fin Reef,-1.061417405146329,NA,NA,NA,0.3459650899384806,NA,NA
Stegostoma tigrinum,dive_siteShark Point,42.05608382884205,NA,NA,NA,1839607355224091600,NA,NA
Stegostoma tigrinum,dive_siteSimilan Islands,14.815128872234814,NA,NA,NA,2717244.4970563613,NA,NA
Stegostoma tigrinum,dive_siteSurin Islands,2.1141518751671464,NA,NA,NA,8.282558143148945,NA,NA
Stegostoma tigrinum,dive_siteThree Trees,-17.667488012511832,NA,NA,NA,2.1237698304734106e-8,NA,NA
Stegostoma tigrinum,dive_siteWestern Rocky,-0.6236018079320587,NA,NA,NA,0.5360103502488234,NA,NA
Rhinobatidae spp,(Intercept),-34.58304177418233,NA,NA,NA,9.567000354231325e-16,NA,NA
Rhinobatidae spp,year_c,0.004205072716005725,NA,NA,NA,1.0042139264401138,NA,NA
Rhinobatidae spp,seasonmid,-1.5617614303409948,NA,NA,NA,0.20976625694585543,NA,NA
Rhinobatidae spp,seasonlate,-0.575792433265101,NA,NA,NA,0.5622591393792163,NA,NA
Rhinobatidae spp,seasonother,-15.175800600470545,NA,NA,NA,2.5658634521325285e-7,NA,NA
Rhinobatidae spp,dive_siteBlack Rock,-3.460523289833199,NA,NA,NA,0.03141331944593433,NA,NA
Rhinobatidae spp,dive_siteBurma Banks,-7.9970639570116235,NA,NA,NA,3.364490079175126e-4,NA,NA
Rhinobatidae spp,dive_siteElephant Head Rock,27.08191443803048,NA,NA,NA,577465442676.3779,NA,NA
